341	-0.26519	-0.964999
342	-0.27482	-0.962999
343	-0.28442	-0.960001
344	-0.29399	-0.956997
345	-0.30354	-0.955001
346	-0.31305	-0.951001
347	-0.32253	-0.948
348	-0.33198	-0.944999
349	-0.3414	-0.942001
350	-0.35078	-0.938001
351	-0.36013	-0.935
352	-0.36944	-0.930998
353	-0.37871	-0.927001
354	-0.38795	-0.924
355	-0.39714	-0.918999
356	-0.4063	-0.916001
357	-0.41542	-0.911999
358	-0.42449	-0.907001
359	-0.43353	-0.904
360	-0.44252	-0.898999
361	-0.45146	-0.894001
362	-0.46036	-0.889999
363	-0.46922	-0.886002
364	-0.47802	-0.88
365	-0.48678	-0.875998
366	-0.49549	-0.871003
367	-0.50415	-0.865996
368	-0.51276	-0.861001
369	-0.52132	-0.856
370	-0.52983	-0.850999
371	-0.53829	-0.846004
372	-0.54669	-0.839996
373	-0.55503	-0.834
374	-0.56332	-0.828999
375	-0.57156	-0.824004
376	-0.57973	-0.816995
377	-0.58785	-0.812
378	-0.59591	-0.806004
379	-0.60391	-0.800002
380	-0.61185	-0.793999
381	-0.61973	-0.787997
382	-0.62755	-0.782001
383	-0.6353	-0.774997
384	-0.64299	-0.769001
385	-0.65062	-0.762999
386	-0.65818	-0.756001
387	-0.66568	-0.749999
388	-0.67311	-0.743002
389	-0.68047	-0.735998
390	-0.68776	-0.729001
391	-0.69499	-0.722998
392	-0.70214	-0.714999
393	-0.70923	-0.709003
394	-0.71624	-0.700998
395	-0.72318	-0.694001
396	-0.73005	-0.687003
397	-0.73685	-0.68
398	-0.74357	-0.672001
399	-0.75022	-0.664997
400	-0.7568	-0.658
401	-0.7633	-0.650001
402	-0.76972	-0.642002
403	-0.77606	-0.633997
404	-0.78233	-0.626999
405	-0.78852	-0.619
406	-0.79463	-0.611001
407	-0.80066	-0.603002
408	-0.80661	-0.594997
409	-0.81248	-0.586998
410	-0.81827	-0.579005
411	-0.82398	-0.570995
412	-0.8296	-0.562
413	-0.83515	-0.555003
414	-0.8406	-0.545001
415	-0.84598	-0.537997
416	-0.85127	-0.529003
417	-0.85647	-0.519997
418	-0.86159	-0.512004
419	-0.86662	-0.502998
420	-0.87157	-0.494999
421	-0.87643	-0.485998
